pincode,state_name,city,State CODE
132114,HARYANA,KARNAL,HR
132115,HARYANA,KARNAL,HR
132116,HARYANA,KARNAL,HR
132117,HARYANA,KARNAL,HR
132118,HARYANA,KARNAL,HR
132122,HARYANA,KARNAL,HR
132124,HARYANA,KARNAL,HR
132128,HARYANA,KARNAL,HR
132129,HARYANA,KARNAL,HR
132130,HARYANA,KARNAL,HR
132133,HARYANA,KARNAL,HR
132134,HARYANA,KARNAL,HR
132135,HARYANA,KARNAL,HR
132136,HARYANA,KARNAL,HR
132140,HARYANA,KARNAL,HR
132145,HARYANA,KARNAL,HR
132157,HARYANA,KARNAL,HR
132171,HARYANA,KARNAL,HR
132206,HARYANA,KARNAL,HR
132216,HARYANA,KARNAL,HR
132301,HARYANA,KARNAL,HR
132505,HARYANA,KARNAL,HR
132613,HARYANA,KARNAL,HR
133001,HARYANA,AMBALA,HR
133002,HARYANA,AMBALA,HR
133003,HARYANA,AMBALA,HR
133004,HARYANA,AMBALA,HR
133005,HARYANA,AMBALA,HR
133006,HARYANA,AMBALA,HR
133008,HARYANA,AMBALA,HR
133010,HARYANA,AMBALA,HR
133013,HARYANA,AMBALA,HR
133014,HARYANA,AMBALA,HR
133021,HARYANA,AMBALA,HR
133081,HARYANA,AMBALA,HR
133101,HARYANA,AMBALA,HR
133102,HARYANA,AMBALA,HR
133103,HARYANA,AMBALA,HR
133104,HARYANA,AMBALA,HR
133105,HARYANA,AMBALA,HR
133129,HARYANA,AMBALA,HR
133132,HARYANA,AMBALA,HR
133201,HARYANA,AMBALA,HR
133202,HARYANA,AMBALA,HR
133203,HARYANA,AMBALA,HR
133204,HARYANA,AMBALA,HR
133205,HARYANA,AMBALA,HR
133206,HARYANA,AMBALA,HR
133207,HARYANA,AMBALA,HR
133216,HARYANA,AMBALA,HR
133225,HARYANA,AMBALA,HR
133300,HARYANA,AMBALA,HR
133301,HARYANA,AMBALA,HR
133302,HARYANA,AMBALA,HR
133303,HARYANA,AMBALA,HR
133304,HARYANA,AMBALA,HR
134000,HARYANA,AMBALA,HR
134001,HARYANA,AMBALA,HR
134002,HARYANA,AMBALA,HR
134003,HARYANA,AMBALA,HR
134004,HARYANA,AMBALA,HR
134005,HARYANA,AMBALA,HR
134006,HARYANA,AMBALA,HR
134007,HARYANA,AMBALA,HR
134008,HARYANA,AMBALA,HR
134009,HARYANA,AMBALA,HR
134011,HARYANA,AMBALA,HR
134012,HARYANA,AMBALA,HR
134023,HARYANA,AMBALA,HR
134101,HARYANA,AMBALA,HR
134102,HARYANA,AMBALA,HR
134103,HARYANA,AMBALA,HR
134104,HARYANA,AMBALA,HR
134105,HARYANA,AMBALA,HR
134106,HARYANA,AMBALA,HR
134107,HARYANA,AMBALA,HR
134108,HARYANA,AMBALA,HR
134109,HARYANA,AMBALA,HR
134110,HARYANA,AMBALA,HR
134111,HARYANA,PANCHKULA,HR
134112,HARYANA,AMBALA,HR
134113,HARYANA,AMBALA,HR
134114,HARYANA,AMBALA,HR
134115,HARYANA,AMBALA,HR
134116,HARYANA,AMBALA,HR
134117,HARYANA,AMBALA,HR
134118,HARYANA,AMBALA,HR
134128,HARYANA,AMBALA,HR
134133,HARYANA,AMBALA,HR
134142,HARYANA,AMBALA,HR
134144,HARYANA,AMBALA,HR
134160,HARYANA,AMBALA,HR
134182,HARYANA,AMBALA,HR
134201,HARYANA,AMBALA,HR
134202,HARYANA,AMBALA,HR
134203,HARYANA,AMBALA,HR
134204,HARYANA,AMBALA,HR
134205,HARYANA,AMBALA,HR
134206,HARYANA,AMBALA,HR
134444,HARYANA,AMBALA,HR
134567,HARYANA,AMBALA,HR
135001,HARYANA,AMBALA,HR
135002,HARYANA,AMBALA,HR
135003,HARYANA,AMBALA,HR
135004,HARYANA,AMBALA,HR
135016,HARYANA,AMBALA,HR
135021,HARYANA,AMBALA,HR
135101,HARYANA,AMBALA,HR
135102,HARYANA,AMBALA,HR
135103,HARYANA,AMBALA,HR
135105,HARYANA,AMBALA,HR
135106,HARYANA,AMBALA,HR
135133,HARYANA,AMBALA,HR
135135,HARYANA,AMBALA,HR
135136,HARYANA,AMBALA,HR
136001,HARYANA,KURUKSHETRA,HR
136011,HARYANA,KURUKSHETRA,HR
136020,HARYANA,KURUKSHETRA,HR
136021,HARYANA,KURUKSHETRA,HR
136024,HARYANA,KURUKSHETRA,HR
136026,HARYANA,KURUKSHETRA,HR
136027,HARYANA,KURUKSHETRA,HR
136028,HARYANA,KURUKSHETRA,HR
136030,HARYANA,KURUKSHETRA,HR
136033,HARYANA,KURUKSHETRA,HR
136034,HARYANA,KURUKSHETRA,HR
136035,HARYANA,KURUKSHETRA,HR
136038,HARYANA,KURUKSHETRA,HR
136042,HARYANA,KURUKSHETRA,HR
136043,HARYANA,KURUKSHETRA,HR
136044,HARYANA,KURUKSHETRA,HR
136046,HARYANA,KURUKSHETRA,HR
136064,HARYANA,KURUKSHETRA,HR
136105,HARYANA,KURUKSHETRA,HR
136115,HARYANA,KURUKSHETRA,HR
136117,HARYANA,KURUKSHETRA,HR
136118,HARYANA,KURUKSHETRA,HR
136119,HARYANA,KURUKSHETRA,HR
136125,HARYANA,KURUKSHETRA,HR
136128,HARYANA,KURUKSHETRA,HR
136129,HARYANA,KURUKSHETRA,HR
136130,HARYANA,KURUKSHETRA,HR
136131,HARYANA,KURUKSHETRA,HR
136132,HARYANA,KURUKSHETRA,HR
136134,HARYANA,KURUKSHETRA,HR
136135,HARYANA,KURUKSHETRA,HR
136136,HARYANA,KURUKSHETRA,HR
136156,HARYANA,KURUKSHETRA,HR
136160,HARYANA,KURUKSHETRA,HR
136165,HARYANA,KURUKSHETRA,HR
136272,HARYANA,KURUKSHETRA,HR
136325,HARYANA,KURUKSHETRA,HR
136644,HARYANA,KURUKSHETRA,HR
140000,CHANDIGARH,ABIANA,CH
140001,PUNJAB,CHANDIGARH,PB
140002,CHANDIGARH,ABIANA,CH
140003,CHANDIGARH,ABIANA,CH
140004,CHANDIGARH,ABIANA,CH
140005,CHANDIGARH,ABIANA,CH
140006,CHANDIGARH,ABIANA,CH
140007,CHANDIGARH,ABIANA,CH
140010,CHANDIGARH,ABIANA,CH
140011,CHANDIGARH,ABIANA,CH
140012,CHANDIGARH,ABIANA,CH
140013,CHANDIGARH,ABIANA,CH
140014,CHANDIGARH,ABIANA,CH
140015,CHANDIGARH,ABIANA,CH
140016,CHANDIGARH,ABIANA,CH
140017,CHANDIGARH,ABIANA,CH
140018,CHANDIGARH,ABIANA,CH
140020,CHANDIGARH,ABIANA,CH
140021,CHANDIGARH,ABIANA,CH
140038,CHANDIGARH,ABIANA,CH
140041,CHANDIGARH,ABIANA,CH
140044,CHANDIGARH,ABIANA,CH
140046,CHANDIGARH,ABIANA,CH
140047,CHANDIGARH,ABIANA,CH
140052,CHANDIGARH,ABIANA,CH
140053,CHANDIGARH,ABIANA,CH
140055,CHANDIGARH,ABIANA,CH
140061,CHANDIGARH,ABIANA,CH
140070,CHANDIGARH,ABIANA,CH
140072,CHANDIGARH,ABIANA,CH
140101,PUNJAB,CHANDIGARH,PB
140102,PUNJAB,CHANDIGARH,PB
140103,PUNJAB,CHANDIGARH,PB
140104,CHANDIGARH,ABIANA,CH
140105,PUNJAB,CHANDIGARH,PB
140106,CHANDIGARH,ABIANA,CH
140107,CHANDIGARH,ABIANA,CH
140108,PUNJAB,CHANDIGARH,PB
140109,PUNJAB,CHANDIGARH,PB
140110,PUNJAB,CHANDIGARH,PB
140111,PUNJAB,CHANDIGARH,PB
140112,PUNJAB,CHANDIGARH,PB
140113,PUNJAB,CHANDIGARH,PB
140114,PUNJAB,CHANDIGARH,PB
140115,PUNJAB,CHANDIGARH,PB
140116,PUNJAB,CHANDIGARH,PB
140117,PUNJAB,CHANDIGARH,PB
140118,PUNJAB,CHANDIGARH,PB
140119,CHANDIGARH,ABIANA,CH
140123,PUNJAB,CHANDIGARH,PB
140124,PUNJAB,CHANDIGARH,PB
140125,CHANDIGARH,AJAULI,CH
140126,PUNJAB,CHANDIGARH,PB
140127,PUNJAB,CHANDIGARH,PB
140128,PUNJAB,CHANDIGARH,PB
140129,CHANDIGARH,ABIANA,CH
140130,CHANDIGARH,ABIANA,CH
140133,CHANDIGARH,KALITRAN,CH
140171,CHANDIGARH,ABIANA,CH
140201,PUNJAB,CHANDIGARH,PB
140202,CHANDIGARH,ABIANA,CH
140203,CHANDIGARH,ABIANA,CH
140206,CHANDIGARH,ABIANA,CH
140208,CHANDIGARH,ABIANA,CH
140219,CHANDIGARH,ABIANA,CH
140256,CHANDIGARH,ABIANA,CH
140301,PUNJAB,CHANDIGARH,PB
140304,CHANDIGARH,ABIANA,CH
140306,PUNJAB,CHANDIGARH,PB
140307,PUNJAB,CHANDIGARH,PB
140308,PUNJAB,CHANDIGARH,PB
140310,CHANDIGARH,ABIANA,CH
140332,CHANDIGARH,ABIANA,CH
140374,CHANDIGARH,ABIANA,CH
140381,CHANDIGARH,ABIANA,CH
140385,CHANDIGARH,ABIANA,CH
140401,PUNJAB,PATIALA,PB
140402,PUNJAB,PATIALA,PB
140403,CHANDIGARH,ABIANA,CH
140404,CHANDIGARH,ABIANA,CH
140405,PUNJAB,PATIALA,PB
140406,PUNJAB,PATIALA,PB
140407,PUNJAB,PATIALA,PB
140408,PUNJAB,PATIALA,PB
140410,CHANDIGARH,ABIANA,CH
140412,PUNJAB,PATIALA,PB
140413,PUNJAB,CHANDIGARH,PB
140417,PUNJAB,PATIALA,PB
140428,CHANDIGARH,ABIANA,CH
140486,CHANDIGARH,ABIANA,CH
140501,PUNJAB,CHANDIGARH,PB
140502,CHANDIGARH,AJAULI,CH
140506,PUNJAB,CHANDIGARH,PB
140507,PUNJAB,CHANDIGARH,PB
140601,PUNJAB,PATIALA,PB
140602,PUNJAB,PATIALA,PB
140603,PUNJAB,CHANDIGARH,PB
140604,PUNJAB,CHANDIGARH,PB
140605,CHANDIGARH,ABIANA,CH
140607,CHANDIGARH,ABIANA,CH
140608,CHANDIGARH,ABIANA,CH
140630,CHANDIGARH,ABIANA,CH
140701,PUNJAB,PATIALA,PB
140702,PUNJAB,PATIALA,PB
140703,CHANDIGARH,ABIANA,CH
140801,CHANDIGARH,ABIANA,CH
140802,PUNJAB,PATIALA,PB
140885,CHANDIGARH,ABIANA,CH
140901,PUNJAB,CHANDIGARH,PB
141000,PUNJAB,LUDHIANA,PB
141001,PUNJAB,LUDHIANA CITY,PB
141002,PUNJAB,LUDHIANA CITY,PB
141003,PUNJAB,LUDHIANA CITY,PB
141004,PUNJAB,LUDHIANA CITY,PB
141005,PUNJAB,LUDHIANA CITY,PB
141006,PUNJAB,LUDHIANA CITY,PB
141007,PUNJAB,LUDHIANA CITY,PB
141008,PUNJAB,LUDHIANA CITY,PB
141009,PUNJAB,LUDHIANA CITY,PB
141010,PUNJAB,LUDHIANA CITY,PB
141011,PUNJAB,LUDHIANA CITY,PB
141012,PUNJAB,LUDHIANA CITY,PB
141013,PUNJAB,LUDHIANA CITY,PB
141014,PUNJAB,LUDHIANA CITY,PB
141015,PUNJAB,LUDHIANA CITY,PB
141016,PUNJAB,LUDHIANA CITY,PB
141017,PUNJAB,LUDHIANA CITY,PB
141018,PUNJAB,LUDHIANA CITY,PB
141019,PUNJAB,LUDHIANA CITY,PB
141020,PUNJAB,LUDHIANA,PB
141021,PUNJAB,LUDHIANA CITY,PB
141022,PUNJAB,LUDHIANA CITY,PB
141026,PUNJAB,LUDHIANA CITY,PB
141027,PUNJAB,LUDHIANA CITY,PB
141029,PUNJAB,LUDHIANA CITY,PB
141030,PUNJAB,LUDHIANA CITY,PB
141033,PUNJAB,LUDHIANA CITY,PB
141034,PUNJAB,LUDHIANA CITY,PB
141035,PUNJAB,LUDHIANA CITY,PB
141036,PUNJAB,LUDHIANA CITY,PB
141040,PUNJAB,LUDHIANA,PB
141041,PUNJAB,LUDHIANA CITY,PB
141042,PUNJAB,LUDHIANA CITY,PB
141044,PUNJAB,LUDHIANA CITY,PB
141045,PUNJAB,LUDHIANA CITY,PB
141046,PUNJAB,LUDHIANA CITY,PB
141047,PUNJAB,LUDHIANA CITY,PB
141048,PUNJAB,LUDHIANA CITY,PB
141062,PUNJAB,LUDHIANA CITY,PB
141070,PUNJAB,LUDHIANA CITY,PB
141073,PUNJAB,LUDHIANA,PB
141075,PUNJAB,LUDHIANA,PB
141081,PUNJAB,LUDHIANA CITY,PB
141088,PUNJAB,LUDHIANA CITY,PB
141101,PUNJAB,LUDHIANA MOFFUSIL,PB
141102,PUNJAB,LUDHIANA MOFFUSIL,PB
141103,PUNJAB,LUDHIANA MOFFUSIL,PB
141104,PUNJAB,LUDHIANA MOFFUSIL,PB
141105,PUNJAB,LUDHIANA MOFFUSIL,PB
141106,PUNJAB,LUDHIANA MOFFUSIL,PB
141107,PUNJAB,LUDHIANA MOFFUSIL,PB
141108,PUNJAB,LUDHIANA MOFFUSIL,PB
141109,PUNJAB,LUDHIANA MOFFUSIL,PB
141110,PUNJAB,LUDHIANA MOFFUSIL,PB
141111,PUNJAB,LUDHIANA CITY,PB
141112,PUNJAB,LUDHIANA MOFFUSIL,PB
141113,PUNJAB,LUDHIANA MOFFUSIL,PB
141114,PUNJAB,LUDHIANA MOFFUSIL,PB
141115,PUNJAB,LUDHIANA MOFFUSIL,PB
141116,PUNJAB,LUDHIANA MOFFUSIL,PB
141117,PUNJAB,LUDHIANA MOFFUSIL,PB
141118,PUNJAB,LUDHIANA MOFFUSIL,PB
141119,PUNJAB,LUDHIANA MOFFUSIL,PB
141120,PUNJAB,LUDHIANA MOFFUSIL,PB
141121,PUNJAB,LUDHIANA MOFFUSIL,PB
141122,PUNJAB,LUDHIANA MOFFUSIL,PB
141123,PUNJAB,LUDHIANA MOFFUSIL,PB
141124,PUNJAB,LUDHIANA CITY,PB
141125,PUNJAB,LUDHIANA MOFFUSIL,PB
141126,PUNJAB,LUDHIANA MOFFUSIL,PB
141127,PUNJAB,LUDHIANA MOFFUSIL,PB
141201,PUNJAB,LUDHIANA MOFFUSIL,PB
141202,PUNJAB,LUDHIANA MOFFUSIL,PB
141203,PUNJAB,LUDHIANA MOFFUSIL,PB
141204,PUNJAB,LUDHIANA MOFFUSIL,PB
141205,PUNJAB,LUDHIANA MOFFUSIL,PB
141206,PUNJAB,LUDHIANA MOFFUSIL,PB
141301,PUNJAB,LUDHIANA CITY,PB
141307,PUNJAB,LUDHIANA CITY,PB
141401,PUNJAB,LUDHIANA MOFFUSIL,PB
141402,PUNJAB,LUDHIANA CITY,PB
141404,PUNJAB,LUDHIANA CITY,PB
141410,PUNJAB,LUDHIANA CITY,PB
141411,PUNJAB,PATIALA,PB
141412,PUNJAB,LUDHIANA MOFFUSIL,PB
141413,PUNJAB,LUDHIANA MOFFUSIL,PB
141414,PUNJAB,LUDHIANA MOFFUSIL,PB
141415,PUNJAB,LUDHIANA MOFFUSIL,PB
141416,PUNJAB,LUDHIANA MOFFUSIL,PB
141417,PUNJAB,LUDHIANA MOFFUSIL,PB
141418,PUNJAB,LUDHIANA MOFFUSIL,PB
141419,PUNJAB,LUDHIANA MOFFUSIL,PB
141421,PUNJAB,LUDHIANA MOFFUSIL,PB
141422,PUNJAB,LUDHIANA MOFFUSIL,PB
141614,PUNJAB,LUDHIANA CITY,PB
141801,PUNJAB,PATIALA,PB
141830,PUNJAB,LUDHIANA CITY,PB
142001,PUNJAB,FARIDKOT,PB
142002,PUNJAB,FARIDKOT,PB
142003,PUNJAB,FARIDKOT,PB
142011,PUNJAB,FARIDKOT,PB
142017,PUNJAB,LUDHIANA MOFFUSIL,PB
142021,PUNJAB,LUDHIANA MOFFUSIL,PB
142022,PUNJAB,LUDHIANA MOFFUSIL,PB
142023,PUNJAB,LUDHIANA MOFFUSIL,PB
142024,PUNJAB,LUDHIANA MOFFUSIL,PB
142025,PUNJAB,LUDHIANA MOFFUSIL,PB
142026,PUNJAB,LUDHIANA MOFFUSIL,PB
142027,PUNJAB,LUDHIANA MOFFUSIL,PB
142028,PUNJAB,LUDHIANA MOFFUSIL,PB
142029,PUNJAB,LUDHIANA MOFFUSIL,PB
142030,PUNJAB,LUDHIANA MOFFUSIL,PB
142031,PUNJAB,LUDHIANA MOFFUSIL,PB
142032,PUNJAB,LUDHIANA MOFFUSIL,PB
142033,PUNJAB,LUDHIANA MOFFUSIL,PB
142034,PUNJAB,LUDHIANA MOFFUSIL,PB
142035,PUNJAB,LUDHIANA MOFFUSIL,PB
142036,PUNJAB,LUDHIANA MOFFUSIL,PB
142037,PUNJAB,FARIDKOT,PB
142038,PUNJAB,FARIDKOT,PB
142039,PUNJAB,FARIDKOT,PB
142040,PUNJAB,FARIDKOT,PB
142041,PUNJAB,FEROZPUR,PB
142042,PUNJAB,FEROZPUR,PB
142043,PUNJAB,FEROZPUR,PB
142044,PUNJAB,FEROZPUR,PB
142045,PUNJAB,FARIDKOT,PB
142046,PUNJAB,FARIDKOT,PB
142047,PUNJAB,FEROZPUR,PB
142048,PUNJAB,FARIDKOT,PB
142049,PUNJAB,FARIDKOT,PB
142050,PUNJAB,FEROZPUR,PB
142051,PUNJAB,LUDHIANA MOFFUSIL,PB
142052,PUNJAB,FEROZPUR,PB
142053,PUNJAB,FARIDKOT,PB
142054,PUNJAB,FARIDKOT,PB
142055,PUNJAB,FARIDKOT,PB
142056,PUNJAB,FARIDKOT,PB
142057,PUNJAB,FARIDKOT,PB
142058,PUNJAB,FEROZPUR,PB
142060,PUNJAB,FEROZPUR,PB
142105,PUNJAB,LUDHIANA MOFFUSIL,PB
142208,PUNJAB,LUDHIANA MOFFUSIL,PB
142222,PUNJAB,LUDHIANA MOFFUSIL,PB
142536,PUNJAB,LUDHIANA MOFFUSIL,PB
142626,PUNJAB,LUDHIANA MOFFUSIL,PB
143000,PUNJAB,AMRITSAR,PB
143001,PUNJAB,AMRITSAR,PB
143002,PUNJAB,AMRITSAR,PB
143003,PUNJAB,AMRITSAR,PB
143004,PUNJAB,AMRITSAR,PB
143005,PUNJAB,AMRITSAR,PB
143006,PUNJAB,AMRITSAR,PB
143007,PUNJAB,AMRITSAR,PB
143008,PUNJAB,AMRITSAR,PB
143009,PUNJAB,AMRITSAR,PB
143010,PUNJAB,AMRITSAR,PB
143011,PUNJAB,AMRITSAR,PB
143014,PUNJAB,AMRITSAR,PB
143022,PUNJAB,AMRITSAR,PB
143026,PUNJAB,AMRITSAR,PB
143081,PUNJAB,AMRITSAR,PB
143100,PUNJAB,AMRITSAR,PB
143101,PUNJAB,AMRITSAR,PB
143102,PUNJAB,AMRITSAR,PB
143103,PUNJAB,AMRITSAR,PB
143104,PUNJAB,AMRITSAR,PB
143105,PUNJAB,AMRITSAR,PB
143106,PUNJAB,AMRITSAR,PB
143107,PUNJAB,AMRITSAR,PB
143108,PUNJAB,AMRITSAR,PB
143109,PUNJAB,AMRITSAR,PB
143110,PUNJAB,AMRITSAR,PB
143111,PUNJAB,AMRITSAR,PB
143112,PUNJAB,AMRITSAR,PB
143113,PUNJAB,AMRITSAR,PB
143114,PUNJAB,AMRITSAR,PB
143115,PUNJAB,AMRITSAR,PB
143116,PUNJAB,AMRITSAR,PB
143117,PUNJAB,AMRITSAR,PB
143118,PUNJAB,AMRITSAR,PB
143119,PUNJAB,AMRITSAR,PB
143121,PUNJAB,AMRITSAR,PB
143143,PUNJAB,AMRITSAR,PB
143149,PUNJAB,AMRITSAR,PB
143201,PUNJAB,AMRITSAR,PB
143202,PUNJAB,AMRITSAR,PB
143203,PUNJAB,AMRITSAR,PB
143204,PUNJAB,AMRITSAR,PB
143205,PUNJAB,AMRITSAR,PB
143283,PUNJAB,AMRITSAR,PB
143296,PUNJAB,AMRITSAR,PB
143301,PUNJAB,AMRITSAR,PB
143302,PUNJAB,AMRITSAR,PB
143303,PUNJAB,AMRITSAR,PB
143304,PUNJAB,AMRITSAR,PB
143305,PUNJAB,AMRITSAR,PB
143306,PUNJAB,AMRITSAR,PB
143310,PUNJAB,AMRITSAR,PB
143337,PUNJAB,AMRITSAR,PB
143400,PUNJAB,AMRITSAR,PB
143401,PUNJAB,AMRITSAR,PB
143402,PUNJAB,AMRITSAR,PB
143403,PUNJAB,AMRITSAR,PB
143404,PUNJAB,AMRITSAR,PB
143405,PUNJAB,AMRITSAR,PB
143406,PUNJAB,AMRITSAR,PB
143407,PUNJAB,AMRITSAR,PB
143408,PUNJAB,AMRITSAR,PB
143409,PUNJAB,AMRITSAR,PB
143410,PUNJAB,AMRITSAR,PB
143411,PUNJAB,AMRITSAR,PB
143412,PUNJAB,AMRITSAR,PB
143413,PUNJAB,AMRITSAR,PB
143414,PUNJAB,AMRITSAR,PB
143415,PUNJAB,AMRITSAR,PB
143416,PUNJAB,AMRITSAR,PB
143417,PUNJAB,AMRITSAR,PB
143418,PUNJAB,AMRITSAR,PB
143419,PUNJAB,AMRITSAR,PB
143422,PUNJAB,AMRITSAR,PB
143431,PUNJAB,AMRITSAR,PB
143500,PUNJAB,AMRITSAR,PB
143501,PUNJAB,AMRITSAR,PB
143502,PUNJAB,AMRITSAR,PB
143504,PUNJAB,AMRITSAR,PB
143505,PUNJAB,GURDASPUR,PB
143506,PUNJAB,GURDASPUR,PB
143507,PUNJAB,GURDASPUR,PB
143508,PUNJAB,AMRITSAR,PB
143511,PUNJAB,GURDASPUR,PB
143512,PUNJAB,GURDASPUR,PB
143513,PUNJAB,GURDASPUR,PB
143514,PUNJAB,GURDASPUR,PB
143515,PUNJAB,GURDASPUR,PB
143516,PUNJAB,GURDASPUR,PB
143517,PUNJAB,GURDASPUR,PB
143518,PUNJAB,GURDASPUR,PB
143519,PUNJAB,GURDASPUR,PB
143520,PUNJAB,GURDASPUR,PB
143521,PUNJAB,GURDASPUR,PB
143525,PUNJAB,GURDASPUR,PB
143526,PUNJAB,GURDASPUR,PB
143527,PUNJAB,GURDASPUR,PB
143528,PUNJAB,GURDASPUR,PB
143529,PUNJAB,GURDASPUR,PB
143530,PUNJAB,GURDASPUR,PB
143531,PUNJAB,GURDASPUR,PB
143532,PUNJAB,GURDASPUR,PB
143533,PUNJAB,GURDASPUR,PB
143534,PUNJAB,GURDASPUR,PB
143535,PUNJAB,AMRITSAR,PB
143580,PUNJAB,AMRITSAR,PB
143601,PUNJAB,AMRITSAR,PB
143602,PUNJAB,GURDASPUR,PB
143603,PUNJAB,AMRITSAR,PB
143604,PUNJAB,GURDASPUR,PB
143605,PUNJAB,GURDASPUR,PB
143606,PUNJAB,AMRITSAR,PB
143705,PUNJAB,AMRITSAR,PB
143710,PUNJAB,AMRITSAR,PB
143715,PUNJAB,AMRITSAR,PB
143750,PUNJAB,AMRITSAR,PB
143801,PUNJAB,AMRITSAR,PB
144001,PUNJAB,JALANDHAR,PB
144002,PUNJAB,JALANDHAR,PB
144003,PUNJAB,JALANDHAR,PB
144004,PUNJAB,JALANDHAR,PB
144005,PUNJAB,JALANDHAR,PB
144006,PUNJAB,JALANDHAR,PB
144007,PUNJAB,JALANDHAR,PB
144008,PUNJAB,JALANDHAR,PB
144009,PUNJAB,JALANDHAR,PB
144010,PUNJAB,JALANDHAR,PB
144011,PUNJAB,JALANDHAR,PB
144012,PUNJAB,JALANDHAR,PB
144013,PUNJAB,JALANDHAR,PB
144014,PUNJAB,JALANDHAR,PB
144015,PUNJAB,HOSHIARPUR,PB
144020,PUNJAB,JALANDHAR,PB
144021,PUNJAB,JALANDHAR,PB
144022,PUNJAB,JALANDHAR,PB
144023,PUNJAB,JALANDHAR,PB
144024,PUNJAB,JALANDHAR,PB
144025,PUNJAB,JALANDHAR,PB
144026,PUNJAB,JALANDHAR,PB
144027,PUNJAB,JALANDHAR,PB
144028,PUNJAB,JALANDHAR,PB
144029,PUNJAB,JALANDHAR,PB
144030,PUNJAB,JALANDHAR,PB
144031,PUNJAB,KAPURTHALA,PB
144032,PUNJAB,KAPURTHALA,PB
144033,PUNJAB,KAPURTHALA,PB
144034,PUNJAB,KAPURTHALA,PB
144035,PUNJAB,KAPURTHALA,PB
144036,PUNJAB,KAPURTHALA,PB
144037,PUNJAB,KAPURTHALA,PB
144039,PUNJAB,KAPURTHALA,PB
144040,PUNJAB,KAPURTHALA,PB
144041,PUNJAB,KAPURTHALA,PB
144042,PUNJAB,KAPURTHALA,PB
144043,PUNJAB,KAPURTHALA,PB
144044,PUNJAB,KAPURTHALA,PB
144055,PUNJAB,HOSHIARPUR,PB
144101,PUNJAB,JALANDHAR,PB
144102,PUNJAB,JALANDHAR,PB
144103,PUNJAB,JALANDHAR,PB
144104,PUNJAB,JALANDHAR,PB
144105,PUNJAB,HOSHIARPUR,PB
144106,PUNJAB,JALANDHAR,PB
144110,PUNJAB,HOSHIARPUR,PB
144111,PUNJAB,HOSHIARPUR,PB
144201,PUNJAB,JALANDHAR,PB
144202,PUNJAB,HOSHIARPUR,PB
144203,PUNJAB,HOSHIARPUR,PB
144204,PUNJAB,HOSHIARPUR,PB
144205,PUNJAB,HOSHIARPUR,PB
144206,PUNJAB,HOSHIARPUR,PB
144207,PUNJAB,HOSHIARPUR,PB
144208,PUNJAB,HOSHIARPUR,PB
144209,PUNJAB,HOSHIARPUR,PB
144210,PUNJAB,HOSHIARPUR,PB
144211,PUNJAB,HOSHIARPUR,PB
144212,PUNJAB,HOSHIARPUR,PB
144213,PUNJAB,HOSHIARPUR,PB
144214,PUNJAB,HOSHIARPUR,PB
144216,PUNJAB,HOSHIARPUR,PB
144221,PUNJAB,HOSHIARPUR,PB
144222,PUNJAB,HOSHIARPUR,PB
144223,PUNJAB,HOSHIARPUR,PB
144224,PUNJAB,HOSHIARPUR,PB
144301,PUNJAB,JALANDHAR,PB
144302,PUNJAB,JALANDHAR,PB
144303,PUNJAB,JALANDHAR,PB
144305,PUNJAB,HOSHIARPUR,PB
144306,PUNJAB,HOSHIARPUR,PB
144311,PUNJAB,KAPURTHALA,PB
144400,PUNJAB,HOSHIARPUR,PB
144401,PUNJAB,KAPURTHALA,PB
144402,PUNJAB,KAPURTHALA,PB
144403,PUNJAB,KAPURTHALA,PB
144404,PUNJAB,HOSHIARPUR,PB
144405,PUNJAB,KAPURTHALA,PB
144406,PUNJAB,HOSHIARPUR,PB
144407,PUNJAB,KAPURTHALA,PB
144408,PUNJAB,KAPURTHALA,PB
144409,PUNJAB,JALANDHAR,PB
144410,PUNJAB,JALANDHAR,PB
144411,PUNJAB,KAPURTHALA,PB
144415,PUNJAB,JALANDHAR,PB
144416,PUNJAB,JALANDHAR,PB
144417,PUNJAB,JALANDHAR,PB
144418,PUNJAB,JALANDHAR,PB
144419,PUNJAB,JALANDHAR,PB
144421,PUNJAB,JALANDHAR,PB
144422,PUNJAB,JALANDHAR,PB
144442,PUNJAB,HOSHIARPUR,PB
144501,PUNJAB,JALANDHAR,PB
144502,PUNJAB,JALANDHAR,PB
144503,PUNJAB,JALANDHAR,PB
144504,PUNJAB,JALANDHAR,PB
144505,PUNJAB,JALANDHAR,PB
144506,PUNJAB,JALANDHAR,PB
144507,PUNJAB,JALANDHAR,PB
144508,PUNJAB,JALANDHAR,PB
144509,PUNJAB,JALANDHAR,PB
144510,PUNJAB,JALANDHAR,PB
144511,PUNJAB,JALANDHAR,PB
144512,PUNJAB,JALANDHAR,PB
144513,PUNJAB,JALANDHAR,PB
144514,PUNJAB,JALANDHAR,PB
144515,PUNJAB,JALANDHAR,PB
144516,PUNJAB,JALANDHAR,PB
144517,PUNJAB,JALANDHAR,PB
144518,PUNJAB,JALANDHAR,PB
144519,PUNJAB,HOSHIARPUR,PB
144520,PUNJAB,HOSHIARPUR,PB
144521,PUNJAB,HOSHIARPUR,PB
144522,PUNJAB,HOSHIARPUR,PB
144523,PUNJAB,HOSHIARPUR,PB
144524,PUNJAB,HOSHIARPUR,PB
